InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,RFM
544087,21591,COSY HOUR CIGAR BOX MATCHES ,7,40589.70972,1.25,17530,United Kingdom,11
544087,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,6,40589.70972,1.25,17530,United Kingdom,11
544087,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,40589.70972,1.25,17530,United Kingdom,11
544087,22470,HEART OF WICKER LARGE,1,40589.70972,2.95,17530,United Kingdom,11
544087,84970S,HANGING HEART ZINC T-LIGHT HOLDER,5,40589.70972,0.85,17530,United Kingdom,11
544087,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,1,40589.70972,1.25,17530,United Kingdom,11
544087,22754,SMALL RED BABUSHKA NOTEBOOK ,1,40589.70972,0.85,17530,United Kingdom,11
544087,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,2,40589.70972,1.25,17530,United Kingdom,11
544087,20762,GREEN FERN SKETCHBOOK ,1,40589.70972,3.75,17530,United Kingdom,11
544087,20763,DAISY SKETCHBOOK ,1,40589.70972,3.75,17530,United Kingdom,11
544087,22843,BISCUIT TIN VINTAGE GREEN,1,40589.70972,6.75,17530,United Kingdom,11
544087,22586,FELTCRAFT HAIRBAND PINK AND BLUE,2,40589.70972,0.85,17530,United Kingdom,11
544087,22587,FELTCRAFT HAIRBAND RED AND BLUE,2,40589.70972,0.85,17530,United Kingdom,11
544087,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,2,40589.70972,0.85,17530,United Kingdom,11
544087,20971,PINK BLUE FELT CRAFT TRINKET BOX,4,40589.70972,1.25,17530,United Kingdom,11
544087,20972,PINK CREAM FELT CRAFT TRINKET BOX ,4,40589.70972,1.25,17530,United Kingdom,11
544087,22940,FELTCRAFT CHRISTMAS FAIRY,2,40589.70972,4.25,17530,United Kingdom,11
544087,22750,FELTCRAFT PRINCESS LOLA DOLL,2,40589.70972,3.75,17530,United Kingdom,11
544087,22273,FELTCRAFT DOLL MOLLY,2,40589.70972,2.95,17530,United Kingdom,11
544087,22271,FELTCRAFT DOLL ROSIE,2,40589.70972,2.95,17530,United Kingdom,11
544087,22274,FELTCRAFT DOLL EMILY,2,40589.70972,2.95,17530,United Kingdom,11
544087,22147,FELTCRAFT BUTTERFLY HEARTS,2,40589.70972,1.45,17530,United Kingdom,11
544087,22835,HOT WATER BOTTLE I AM SO POORLY,2,40589.70972,4.65,17530,United Kingdom,11
544087,20846,ZINC HEART LATTICE T-LIGHT HOLDER,5,40589.70972,1.25,17530,United Kingdom,11
544087,22926,IVORY GIANT GARDEN THERMOMETER,1,40589.70972,5.95,17530,United Kingdom,11
544087,22925,BLUE GIANT GARDEN THERMOMETER,1,40589.70972,5.95,17530,United Kingdom,11
544087,22927,GREEN GIANT GARDEN THERMOMETER,1,40589.70972,5.95,17530,United Kingdom,11
544087,22021,BLUE FELT EASTER EGG BASKET,1,40589.70972,1.65,17530,United Kingdom,11
544087,21739,COSY SLIPPER SHOES SMALL GREEN,2,40589.70972,2.95,17530,United Kingdom,11
544087,21738,COSY SLIPPER SHOES SMALL  RED ,2,40589.70972,2.95,17530,United Kingdom,11
544087,22988,SOLDIERS EGG CUP ,8,40589.70972,1.25,17530,United Kingdom,11
544087,22976,CIRCUS PARADE CHILDRENS EGG CUP ,4,40589.70972,1.25,17530,United Kingdom,11
544087,20759,CHRYSANTHEMUM POCKET BOOK ,3,40589.70972,0.85,17530,United Kingdom,11
544087,21592,RETROSPOT CIGAR BOX MATCHES ,7,40589.70972,1.25,17530,United Kingdom,11
544087,22659,LUNCH BOX I LOVE LONDON,2,40589.70972,1.95,17530,United Kingdom,11
544087,21364,PEACE SMALL WOOD LETTERS,1,40589.70972,6.75,17530,United Kingdom,11
544087,22752,SET 7 BABUSHKA NESTING BOXES,1,40589.70972,8.5,17530,United Kingdom,11
544087,22498,WOODEN REGATTA BUNTING,2,40589.70972,5.95,17530,United Kingdom,11
544087,82494L,WOODEN FRAME ANTIQUE WHITE ,3,40589.70972,2.95,17530,United Kingdom,11
544087,82482,WOODEN PICTURE FRAME WHITE FINISH,3,40589.70972,2.55,17530,United Kingdom,11
544087,21034,REX CASH+CARRY JUMBO SHOPPER,2,40589.70972,0.95,17530,United Kingdom,11
544092,22677,FRENCH BLUE METAL DOOR SIGN 2,10,40590.37708,1.25,17512,United Kingdom,11
544092,22678,FRENCH BLUE METAL DOOR SIGN 3,10,40590.37708,1.25,17512,United Kingdom,11
544092,22679,FRENCH BLUE METAL DOOR SIGN 4,10,40590.37708,1.25,17512,United Kingdom,11
544092,22680,FRENCH BLUE METAL DOOR SIGN 5,10,40590.37708,1.25,17512,United Kingdom,11
544092,22681,FRENCH BLUE METAL DOOR SIGN 6,10,40590.37708,1.25,17512,United Kingdom,11
544092,22686,FRENCH BLUE METAL DOOR SIGN No,12,40590.37708,1.25,17512,United Kingdom,11
544098,22624,IVORY KITCHEN SCALES,12,40590.41944,7.65,16019,United Kingdom,10
544098,48138,DOORMAT UNION FLAG,2,40590.41944,7.95,16019,United Kingdom,10
544098,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,40590.41944,0.55,16019,United Kingdom,10
544098,21708,FOLDING UMBRELLA CREAM POLKADOT,4,40590.41944,4.95,16019,United Kingdom,10
544098,22625,RED KITCHEN SCALES,12,40590.41944,7.65,16019,United Kingdom,10
544098,48116,DOORMAT MULTICOLOUR STRIPE,2,40590.41944,7.95,16019,United Kingdom,10
544098,21070,VINTAGE BILLBOARD MUG ,12,40590.41944,1.25,16019,United Kingdom,10
544098,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,40590.41944,5.95,16019,United Kingdom,10
544098,15056BL,EDWARDIAN PARASOL BLACK,3,40590.41944,5.95,16019,United Kingdom,10
544098,21984,PACK OF 12 PINK PAISLEY TISSUES ,24,40590.41944,0.29,16019,United Kingdom,10
544098,21981,PACK OF 12 WOODLAND TISSUES ,24,40590.41944,0.29,16019,United Kingdom,10
544098,22744,MAKE YOUR OWN MONSOON CARD KIT,12,40590.41944,2.95,16019,United Kingdom,10
544098,22432,WATERING CAN PINK BUNNY,6,40590.41944,1.95,16019,United Kingdom,10
544098,22317,FIVE CATS HANGING DECORATION,6,40590.41944,2.95,16019,United Kingdom,10
544098,21497,FANCY FONTS BIRTHDAY WRAP,25,40590.41944,0.42,16019,United Kingdom,10
544098,79321,CHILLI LIGHTS,24,40590.41944,4.95,16019,United Kingdom,10
544098,22467,GUMBALL COAT RACK,36,40590.41944,2.1,16019,United Kingdom,10
544098,22719,GUMBALL MONOCHROME COAT RACK,36,40590.41944,1.06,16019,United Kingdom,10
544098,82484,WOOD BLACK BOARD ANT WHITE FINISH,12,40590.41944,6.75,16019,United Kingdom,10
544098,22423,REGENCY CAKESTAND 3 TIER,16,40590.41944,10.95,16019,United Kingdom,10
544098,22456,NATURAL SLATE CHALKBOARD LARGE ,18,40590.41944,4.25,16019,United Kingdom,10
544098,85049F,BABY BOOM RIBBONS ,12,40590.41944,1.25,16019,United Kingdom,10
544098,22191,IVORY DINER WALL CLOCK,2,40590.41944,8.5,16019,United Kingdom,10
544098,21071,VINTAGE BILLBOARD DRINK ME MUG,12,40590.41944,1.25,16019,United Kingdom,10
544098,15056N,EDWARDIAN PARASOL NATURAL,3,40590.41944,5.95,16019,United Kingdom,10
544098,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,6,40590.41944,3.25,16019,United Kingdom,10
544098,85049H,URBAN BLACK RIBBONS ,12,40590.41944,1.25,16019,United Kingdom,10
544098,85049C,ROMANTIC PINKS RIBBONS ,12,40590.41944,1.25,16019,United Kingdom,10
544098,85049D,BRIGHT BLUES RIBBONS ,12,40590.41944,1.25,16019,United Kingdom,10
544098,84879,ASSORTED COLOUR BIRD ORNAMENT,8,40590.41944,1.69,16019,United Kingdom,10
544098,22366,DOORMAT AIRMAIL ,2,40590.41944,7.95,16019,United Kingdom,10
544098,22193,RED DINER WALL CLOCK,2,40590.41944,8.5,16019,United Kingdom,10
C544118,21705,BAG 500g SWIRLY MARBLES,-12,40590.49236,1.65,16306,United Kingdom,10
544147,21703,BAG 125g SWIRLY MARBLES,6,40590.49931,0.42,16306,United Kingdom,10
544147,21704,BAG 250g SWIRLY MARBLES,2,40590.49931,0.85,16306,United Kingdom,10
544147,21705,BAG 500g SWIRLY MARBLES,4,40590.49931,1.65,16306,United Kingdom,10
544158,84792,ENCHANTED BIRD COATHANGER 5 HOOK,4,40590.53264,4.65,14944,United Kingdom,10
544158,21733,RED HANGING HEART T-LIGHT HOLDER,6,40590.53264,2.95,14944,United Kingdom,10
544158,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,40590.53264,2.95,14944,United Kingdom,10
544158,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,40590.53264,0.85,14944,United Kingdom,10
544158,21175,GIN + TONIC DIET METAL SIGN,6,40590.53264,2.55,14944,United Kingdom,10
544158,21181,PLEASE ONE PERSON METAL SIGN,12,40590.53264,2.1,14944,United Kingdom,10
544159,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,2,40590.53333,12.75,14944,United Kingdom,10
544159,84879,ASSORTED COLOUR BIRD ORNAMENT,16,40590.53333,1.69,14944,United Kingdom,10
544159,21136,PAINTED METAL PEARS ASSORTED,16,40590.53333,1.69,14944,United Kingdom,10
544159,22502,PICNIC BASKET WICKER SMALL,4,40590.53333,5.95,14944,United Kingdom,10
544159,22487,WHITE WOOD GARDEN PLANT LADDER,1,40590.53333,9.95,14944,United Kingdom,10
544159,22457,NATURAL SLATE HEART CHALKBOARD ,6,40590.53333,2.95,14944,United Kingdom,10
544159,84836,ZINC METAL HEART DECORATION,24,40590.53333,1.25,14944,United Kingdom,10
544159,85152,HAND OVER THE CHOCOLATE   SIGN ,12,40590.53333,2.1,14944,United Kingdom,10
544159,21175,GIN + TONIC DIET METAL SIGN,12,40590.53333,2.55,14944,United Kingdom,10
544159,21181,PLEASE ONE PERSON METAL SIGN,12,40590.53333,2.1,14944,United Kingdom,10
544159,21166,COOK WITH WINE METAL SIGN ,12,40590.53333,2.08,14944,United Kingdom,10
544159,22191,IVORY DINER WALL CLOCK,2,40590.53333,8.5,14944,United Kingdom,10
544159,22193,RED DINER WALL CLOCK,2,40590.53333,8.5,14944,United Kingdom,10
544159,22766,PHOTO FRAME CORNICE,8,40590.53333,2.95,14944,United Kingdom,10
544159,22470,HEART OF WICKER LARGE,40,40590.53333,2.55,14944,United Kingdom,10
544159,22767,TRIPLE PHOTO FRAME CORNICE ,4,40590.53333,9.95,14944,United Kingdom,10
544159,22768,FAMILY PHOTO FRAME CORNICE,4,40590.53333,9.95,14944,United Kingdom,10
544159,84970S,HANGING HEART ZINC T-LIGHT HOLDER,24,40590.53333,0.85,14944,United Kingdom,10
544159,48188,DOORMAT WELCOME PUPPIES,6,40590.53333,7.95,14944,United Kingdom,10
544159,23231,WRAP DOILEY DESIGN,25,40590.53333,0.42,14944,United Kingdom,10
544159,21498,RED RETROSPOT WRAP ,50,40590.53333,0.42,14944,United Kingdom,10
544159,48129,DOORMAT TOPIARY,2,40590.53333,7.95,14944,United Kingdom,10
544165,20665,RED RETROSPOT PURSE ,6,40590.54931,2.95,14210,United Kingdom,10
544165,21539,RED RETROSPOT BUTTER DISH,6,40590.54931,4.95,14210,United Kingdom,10
544165,22357,KINGS CHOICE BISCUIT TIN,4,40590.54931,4.25,14210,United Kingdom,10
544165,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,40590.54931,2.95,14210,United Kingdom,10
544165,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4,40590.54931,3.75,14210,United Kingdom,10
544165,82494L,WOODEN FRAME ANTIQUE WHITE ,6,40590.54931,2.95,14210,United Kingdom,10
544165,85014B,RED RETROSPOT UMBRELLA,3,40590.54931,5.95,14210,United Kingdom,10
544165,21533,RETROSPOT LARGE MILK JUG,3,40590.54931,4.95,14210,United Kingdom,10
544165,21042,RED RETROSPOT APRON ,3,40590.54931,5.95,14210,United Kingdom,10
544165,22072,RED RETROSPOT TEA CUP AND SAUCER ,4,40590.54931,3.75,14210,United Kingdom,10
544165,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,40590.54931,4.95,14210,United Kingdom,10
544165,82583,HOT BATHS METAL SIGN,12,40590.54931,2.1,14210,United Kingdom,10
544165,22359,GLASS JAR KINGS CHOICE,6,40590.54931,2.95,14210,United Kingdom,10
544165,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,40590.54931,1.65,14210,United Kingdom,10
544165,84849B,FAIRY SOAP SOAP HOLDER,12,40590.54931,1.69,14210,United Kingdom,10
544165,21531,RED RETROSPOT SUGAR JAM BOWL,12,40590.54931,2.55,14210,United Kingdom,10
544167,22730,ALARM CLOCK BAKELIKE IVORY,4,40590.55139,3.75,14755,United Kingdom,10
544167,22728,ALARM CLOCK BAKELIKE PINK,4,40590.55139,3.75,14755,United Kingdom,10
544167,22727,ALARM CLOCK BAKELIKE RED ,4,40590.55139,3.75,14755,United Kingdom,10
544167,22193,RED DINER WALL CLOCK,2,40590.55139,8.5,14755,United Kingdom,10
544167,22192,BLUE DINER WALL CLOCK,2,40590.55139,8.5,14755,United Kingdom,10
544167,22191,IVORY DINER WALL CLOCK,2,40590.55139,8.5,14755,United Kingdom,10
544167,21164,HOME SWEET HOME METAL SIGN ,6,40590.55139,2.95,14755,United Kingdom,10
544167,22675,FRENCH KITCHEN SIGN BLUE METAL,12,40590.55139,1.25,14755,United Kingdom,10
544167,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,40590.55139,2.95,14755,United Kingdom,10
544167,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,40590.55139,2.95,14755,United Kingdom,10
544167,84879,ASSORTED COLOUR BIRD ORNAMENT,8,40590.55139,1.69,14755,United Kingdom,10
544167,22189,CREAM HEART CARD HOLDER,4,40590.55139,3.95,14755,United Kingdom,10
544167,22794,SWEETHEART WIRE MAGAZINE RACK,2,40590.55139,7.95,14755,United Kingdom,10
544167,22854,CREAM SWEETHEART EGG HOLDER,4,40590.55139,4.95,14755,United Kingdom,10
544167,22768,FAMILY PHOTO FRAME CORNICE,2,40590.55139,9.95,14755,United Kingdom,10
544167,22767,TRIPLE PHOTO FRAME CORNICE ,2,40590.55139,9.95,14755,United Kingdom,10
544167,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,40590.55139,2.95,14755,United Kingdom,10
544167,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,40590.55139,1.95,14755,United Kingdom,10
544167,21621,VINTAGE UNION JACK BUNTING,4,40590.55139,8.5,14755,United Kingdom,10
544167,21217,RED RETROSPOT ROUND CAKE TINS,1,40590.55139,9.95,14755,United Kingdom,10
544167,22507,MEMO BOARD RETROSPOT  DESIGN,4,40590.55139,4.95,14755,United Kingdom,10
544167,21843,RED RETROSPOT CAKE STAND,1,40590.55139,10.95,14755,United Kingdom,10
544167,22423,REGENCY CAKESTAND 3 TIER,2,40590.55139,12.75,14755,United Kingdom,10
544167,22625,RED KITCHEN SCALES,2,40590.55139,8.5,14755,United Kingdom,10
544167,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,40590.55139,1.25,14755,United Kingdom,10
544167,22467,GUMBALL COAT RACK,6,40590.55139,2.55,14755,United Kingdom,10
544167,22726,ALARM CLOCK BAKELIKE GREEN,4,40590.55139,3.75,14755,United Kingdom,10
544178,22207,FRYING PAN UNION FLAG,64,40590.61111,4.25,14543,United Kingdom,11
544178,21926,RED/CREAM STRIPE CUSHION COVER ,12,40590.61111,1.25,14543,United Kingdom,11
544178,21927,BLUE/CREAM STRIPE CUSHION COVER ,12,40590.61111,1.25,14543,United Kingdom,11
544178,46000S,POLYESTER FILLER PAD 40x40cm,4,40590.61111,1.45,14543,United Kingdom,11
544178,21411,GINGHAM HEART  DOORSTOP RED,3,40590.61111,4.25,14543,United Kingdom,11
544178,21523,DOORMAT FANCY FONT HOME SWEET HOME,10,40590.61111,6.75,14543,United Kingdom,11
544187,21745,GAOLERS KEYS DECORATIVE GARDEN ,8,40590.68819,3.75,14107,United Kingdom,10
544187,21754,HOME BUILDING BLOCK WORD,3,40590.68819,5.95,14107,United Kingdom,10
544187,22969,HOMEMADE JAM SCENTED CANDLES,12,40590.68819,1.45,14107,United Kingdom,10
544187,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,40590.68819,1.49,14107,United Kingdom,10
544187,22961,JAM MAKING SET PRINTED,12,40590.68819,1.45,14107,United Kingdom,10
544187,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,40590.68819,2.95,14107,United Kingdom,10
544187,20725,LUNCH BAG RED RETROSPOT,10,40590.68819,1.65,14107,United Kingdom,10
544187,21625,VINTAGE UNION JACK APRON,3,40590.68819,6.95,14107,United Kingdom,10
544187,22652,TRAVEL SEWING KIT,10,40590.68819,1.65,14107,United Kingdom,10
544187,21967,PACK OF 12 SKULL TISSUES,24,40590.68819,0.29,14107,United Kingdom,10
544187,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,40590.68819,0.29,14107,United Kingdom,10
544187,51014C,"FEATHER PEN,COAL BLACK",24,40590.68819,0.85,14107,United Kingdom,10
544187,22492,MINI PAINT SET VINTAGE ,36,40590.68819,0.65,14107,United Kingdom,10
544187,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,40590.68819,4.95,14107,United Kingdom,10
544187,21213,PACK OF 72 SKULL CAKE CASES,24,40590.68819,0.55,14107,United Kingdom,10
544189,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,40590.69444,7.95,15867,United Kingdom,11
544189,20685,DOORMAT RED RETROSPOT,2,40590.69444,7.95,15867,United Kingdom,11
544189,48173C,DOORMAT BLACK FLOCK ,2,40590.69444,7.95,15867,United Kingdom,11
544189,21955,DOORMAT UNION JACK GUNS AND ROSES,2,40590.69444,7.95,15867,United Kingdom,11
544189,48138,DOORMAT UNION FLAG,2,40590.69444,7.95,15867,United Kingdom,11
544189,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,40590.69444,3.75,15867,United Kingdom,11
544189,22801,ANTIQUE GLASS PEDESTAL BOWL,2,40590.69444,3.75,15867,United Kingdom,11
544189,46000M,POLYESTER FILLER PAD 45x45cm,20,40590.69444,1.55,15867,United Kingdom,11
544193,22382,LUNCH BAG SPACEBOY DESIGN ,10,40591.34931,1.65,12431,Belgium,12
544193,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,40591.34931,2.95,12431,Belgium,12
544193,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,40591.34931,0.85,12431,Belgium,12
544193,22131,FOOD CONTAINER SET 3 LOVE HEART ,6,40591.34931,1.95,12431,Belgium,12
544193,21527,RED RETROSPOT TRADITIONAL TEAPOT ,2,40591.34931,7.95,12431,Belgium,12
544193,21537,RED RETROSPOT PUDDING BOWL,4,40591.34931,4.25,12431,Belgium,12
544193,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,40591.34931,2.95,12431,Belgium,12
544193,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,40591.34931,1.65,12431,Belgium,12
544193,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,40591.34931,2.55,12431,Belgium,12
544193,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,40591.34931,0.55,12431,Belgium,12
544193,21240,BLUE POLKADOT CUP,8,40591.34931,0.85,12431,Belgium,12
544193,21524,DOORMAT SPOTTY HOME SWEET HOME,2,40591.34931,7.95,12431,Belgium,12
544193,22204,MILK PAN BLUE POLKADOT,4,40591.34931,3.75,12431,Belgium,12
544193,21217,RED RETROSPOT ROUND CAKE TINS,1,40591.34931,9.95,12431,Belgium,12
544193,85232D,SET/3 DECOUPAGE STACKING TINS,3,40591.34931,4.95,12431,Belgium,12
544193,85232A,SET/3 POLKADOT STACKING TINS,3,40591.34931,4.95,12431,Belgium,12
544193,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,40591.34931,4.25,12431,Belgium,12
544193,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,6,40591.34931,2.95,12431,Belgium,12
544193,22354,RETROSPOT PADDED SEAT CUSHION,5,40591.34931,3.75,12431,Belgium,12
544193,21533,RETROSPOT LARGE MILK JUG,6,40591.34931,4.95,12431,Belgium,12
544193,21239,PINK  POLKADOT CUP,8,40591.34931,0.85,12431,Belgium,12
544193,20677,PINK POLKADOT BOWL,8,40591.34931,1.25,12431,Belgium,12
544193,20675,BLUE POLKADOT BOWL,8,40591.34931,1.25,12431,Belgium,12
544193,22975,SPACEBOY CHILDRENS EGG CUP,12,40591.34931,1.25,12431,Belgium,12
544193,22976,CIRCUS PARADE CHILDRENS EGG CUP ,12,40591.34931,1.25,12431,Belgium,12
544193,22977,DOLLY GIRL CHILDRENS EGG CUP,12,40591.34931,1.25,12431,Belgium,12
544193,22988,SOLDIERS EGG CUP ,12,40591.34931,1.25,12431,Belgium,12
544193,47504K,ENGLISH ROSE GARDEN SECATEURS,12,40591.34931,1.95,12431,Belgium,12
544193,22846,BREAD BIN DINER STYLE RED ,1,40591.34931,16.95,12431,Belgium,12
544193,22971,QUEENS GUARD COFFEE MUG,6,40591.34931,2.55,12431,Belgium,12
544193,22629,SPACEBOY LUNCH BOX ,12,40591.34931,1.95,12431,Belgium,12
544193,22631,CIRCUS PARADE LUNCH BOX ,12,40591.34931,1.95,12431,Belgium,12
544193,22356,CHARLOTTE BAG PINK POLKADOT,10,40591.34931,0.85,12431,Belgium,12
544193,20724,RED RETROSPOT CHARLOTTE BAG,10,40591.34931,0.85,12431,Belgium,12
544193,21000,ROSE DU SUD COSMETICS BAG,6,40591.34931,4.25,12431,Belgium,12
544193,21001,ROSE DU SUD WASHBAG ,3,40591.34931,5.95,12431,Belgium,12
544193,POST,POSTAGE,5,40591.34931,15,12431,Belgium,12
544200,20725,LUNCH BAG RED RETROSPOT,10,40591.42222,1.65,12494,France,10
544200,22383,LUNCH BAG SUKI  DESIGN ,10,40591.42222,1.65,12494,France,10
544200,21843,RED RETROSPOT CAKE STAND,2,40591.42222,10.95,12494,France,10
544200,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,4,40591.42222,4.15,12494,France,10
544200,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,4,40591.42222,4.15,12494,France,10
544200,85169D,PINK LOVE BIRD CANDLE,12,40591.42222,1.25,12494,France,10
544200,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,6,40591.42222,2.1,12494,France,10
544200,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,6,40591.42222,2.55,12494,France,10
544200,22355,CHARLOTTE BAG SUKI DESIGN,10,40591.42222,0.85,12494,France,10
544200,22356,CHARLOTTE BAG PINK POLKADOT,10,40591.42222,0.85,12494,France,10
544200,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,40591.42222,0.85,12494,France,10
544200,20724,RED RETROSPOT CHARLOTTE BAG,10,40591.42222,0.85,12494,France,10
544200,21931,JUMBO STORAGE BAG SUKI,10,40591.42222,1.95,12494,France,10
544200,21936,RED RETROSPOT PICNIC BAG,5,40591.42222,2.95,12494,France,10
544200,21937,STRAWBERRY   PICNIC BAG,5,40591.42222,2.95,12494,France,10
544200,POST,POSTAGE,2,40591.42222,18,12494,France,10
C544279,22617,BAKING SET SPACEBOY DESIGN,-1,40591.50208,4.95,17954,United Kingdom,10
544282,21181,PLEASE ONE PERSON METAL SIGN,12,40591.51667,2.1,17865,United Kingdom,12
544282,21175,GIN + TONIC DIET METAL SIGN,6,40591.51667,2.55,17865,United Kingdom,12
544282,21905,MORE BUTTER METAL SIGN ,6,40591.51667,2.1,17865,United Kingdom,12
544282,21908,CHOCOLATE THIS WAY METAL SIGN,12,40591.51667,2.1,17865,United Kingdom,12
544282,22948,METAL DECORATION NAUGHTY CHILDREN ,24,40591.51667,0.85,17865,United Kingdom,12
544282,82582,AREA PATROLLED METAL SIGN,72,40591.51667,1.69,17865,United Kingdom,12
544282,82600,NO SINGING METAL SIGN,12,40591.51667,2.1,17865,United Kingdom,12
544282,85152,HAND OVER THE CHOCOLATE   SIGN ,24,40591.51667,2.1,17865,United Kingdom,12
544282,84406B,CREAM CUPID HEARTS COAT HANGER,8,40591.51667,4.15,17865,United Kingdom,12
544282,21397,BLUE POLKADOT EGG CUP ,12,40591.51667,1.25,17865,United Kingdom,12
544282,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,40591.51667,2.95,17865,United Kingdom,12
544282,21158,MOODY GIRL DOOR HANGER ,12,40591.51667,1.45,17865,United Kingdom,12
544282,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,12,40591.51667,1.45,17865,United Kingdom,12
544282,21162,TOXIC AREA  DOOR HANGER ,12,40591.51667,1.45,17865,United Kingdom,12
544282,21161,KEEP OUT BOYS DOOR HANGER ,12,40591.51667,1.45,17865,United Kingdom,12
544282,21248,DOOR HANGER  MUM + DADS ROOM,12,40591.51667,1.45,17865,United Kingdom,12
544282,21901,"KEY FOB , BACK DOOR ",24,40591.51667,0.65,17865,United Kingdom,12
544282,21902,"KEY FOB , FRONT  DOOR ",24,40591.51667,0.65,17865,United Kingdom,12
544282,22423,REGENCY CAKESTAND 3 TIER,16,40591.51667,10.95,17865,United Kingdom,12
544293,21059,PARTY INVITES DINOSAURS,3,40591.52917,0.85,17954,United Kingdom,10
544293,21063,PARTY INVITES JAZZ HEARTS,3,40591.52917,0.85,17954,United Kingdom,10
544293,21617,4 LILY  BOTANICAL DINNER CANDLES,1,40591.52917,3.75,17954,United Kingdom,10
544293,21620,SET OF 4 ROSE BOTANICAL CANDLES,1,40591.52917,3.75,17954,United Kingdom,10
544293,21618,4 WILDFLOWER BOTANICAL CANDLES,1,40591.52917,3.75,17954,United Kingdom,10
544293,21619,4 VANILLA BOTANICAL CANDLES,1,40591.52917,3.75,17954,United Kingdom,10
544293,21615,4 LAVENDER BOTANICAL DINNER CANDLES,1,40591.52917,3.75,17954,United Kingdom,10
544293,22088,PAPER BUNTING COLOURED LACE,3,40591.52917,2.95,17954,United Kingdom,10
544293,21206,STRAWBERRY HONEYCOMB  GARLAND ,6,40591.52917,1.65,17954,United Kingdom,10
544293,21195,PINK  HONEYCOMB PAPER BALL ,2,40591.52917,2.1,17954,United Kingdom,10
544293,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,6,40591.52917,0.85,17954,United Kingdom,10
544293,21989,PACK OF 20 SKULL PAPER NAPKINS,6,40591.52917,0.85,17954,United Kingdom,10
544293,21988,PACK OF 6 SKULL PAPER PLATES,6,40591.52917,0.85,17954,United Kingdom,10
544293,21094,SET/6 RED SPOTTY PAPER PLATES,5,40591.52917,0.85,17954,United Kingdom,10
544293,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,40591.52917,1.49,17954,United Kingdom,10
544293,22090,PAPER BUNTING RETROSPOT,3,40591.52917,2.95,17954,United Kingdom,10
544293,21898,POTTING SHED ROSE CANDLE,2,40591.52917,2.95,17954,United Kingdom,10
544293,22197,SMALL POPCORN HOLDER,9,40591.52917,0.85,17954,United Kingdom,10
544293,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,4,40591.52917,2.95,17954,United Kingdom,10
544293,21613,S/12 VANILLA  BOTANICAL T-LIGHTS,2,40591.52917,2.95,17954,United Kingdom,10
544293,21980,PACK OF 12 RED RETROSPOT TISSUES ,12,40591.52917,0.29,17954,United Kingdom,10
544293,21982,PACK OF 12 SUKI TISSUES ,12,40591.52917,0.29,17954,United Kingdom,10
544293,21211,SET OF 72 SKULL PAPER  DOILIES,2,40591.52917,1.45,17954,United Kingdom,10
